,latitude,longitude,Наименование пункта пропуска,Федеральный округ,Вид,Количество,Год,Категория,Филиал,Установлен / закрыт,Функционирует/не функционирует,Сопредельное государство,Количество по паспорту
6854,46.136665,33.646077,Армянск,ЮФО,АПП,109.0,2017,Паспорта транспортных средств,Крымский,установлен,да,не применимо (Херсонская обл.),10950
6855,46.115953,33.702811,Армянск,ЮФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Крымский,установлен,да,не применимо (Херсонская обл.),0
6856,64.528454,40.54068,Архангельск,СЗФО,МПП,8.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,не применимо,0
6857,64.595784,40.710779,Архангельск (Талаги),СЗФО,ВПП,537.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,не применимо,0
6858,50.3099,90.0221,Аспайты,СФО,АПП,0.0,2017,Паспорта транспортных средств,Новосибирский,установлен,нет,Монголия,0
6859,46.360711,48.037058,Астрахань,ЮФО,МПП,181.0,2017,Паспорта транспортных средств,Волгоградский,установлен,да,не применимо,0
6860,46.287118,47.999856,Астрахань (Нариманово),ЮФО,ВПП,2637.0,2017,Паспорта транспортных средств,Волгоградский,установлен,да,не применимо,0
6861,54.372517,20.659173,Багратионовск,СЗФО,АПП,9717.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,Республика Польша,36500
6862,54.3927,20.6475,Багратионовск,СЗФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Калининградский,установлен,нет,Республика Польша,0
6863,53.36153,83.548411,Барнаул,СФО,ВПП,282.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,не применимо,365
6864,50.368527,35.756453,Безымено,ЦФО,АПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,нет,Украина,0
6865,52.3835,33.4804,Белая Березка,ЦФО,АПП,0.0,2017,Паспорта транспортных средств,Брянский,установлен,нет,Украина,0
6866,50.645132,36.570298,Белгород,ЦФО,ВПП,595.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,не применимо,2920
6867,50.593234,36.605675,Белгород,ЦФО,ЖДПП,1061.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,Украина,0
6868,63.064571,179.366523,Беринговский,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
6869,50.420907,127.407967,Благовещенск,ДФО,ВПП,264.0,2017,Паспорта транспортных средств,Хабаровский,установлен,да,не применимо,0
6870,50.249853,127.554133,Благовещенск,ДФО,СПП,20056.0,2017,Паспорта транспортных средств,Хабаровский,установлен,да,Китайская Народная Республика,0
6871,50.252764,127.547584,Благовещенск-1,ДФО,ППП,0.0,2017,Паспорта транспортных средств,Хабаровский,установлен,нет,Китайская Народная Республика,0
6872,59.948243,30.194517,Большой порт Санкт-Петербург,СЗФО,МПП,0.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,не применимо,0
6873,48.347254,134.768252,Большой Уссурийский,ДФО,АПП,0.0,2017,Паспорта транспортных средств,Хабаровский,установлен,нет,Китайская Народная Республика,0
6874,69.655681,30.203183,Борисоглебск,СЗФО,АПП,2822.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,Королевство Норвегия,0
6875,56.365225,101.702708,Братск,СФО,ВПП,11.0,2017,Паспорта транспортных средств,Читинский,установлен,да,не применимо,0
6876,57.538718,27.471549,Брунишево,СЗФО,АПП,1184.0,2017,Паспорта транспортных средств,Псковский,установлен,да,Латвийская Республика,0
6877,60.931202,28.560617,Брусничное,СЗФО,АПП,13587.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,36500
6878,60.810182,28.737329,Брусничное (Сайменский канал),СЗФО,МПП,1023.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,0
6879,53.21364,34.182827,Брянск,ЦФО,ВПП,47.0,2017,Паспорта транспортных средств,Брянский,установлен,да,не применимо,0
6880,53.213067,34.409548,Брянск-Льговский,ЦФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Брянский,установлен,да,Украина,0
6881,53.262436,34.405696,Брянск-Орловский,ЦФО,ЖДПП,1249.0,2017,Паспорта транспортных средств,Брянский,установлен,да,Украина,0
6882,49.609088,39.713156,Бугаевка,ЦФО,АПП,4444.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,не применимо (ЛНР),18250
6883,54.006458,61.625926,Бугристое,УФО,АПП,14882.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,36500
6884,56.356309,28.197336,Бурачки,СЗФО,АПП,1824.0,2017,Паспорта транспортных средств,Псковский,установлен,да,Латвийская Республика,29200
6885,53.796262,61.157583,Бускульский,УФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Уральский,установлен,нет,Республика Казахстан,0
6886,60.840635,28.378262,Бусловская,СЗФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,0
6887,50.078024,38.176687,Валуйки,ЦФО,АПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,не применимо (ЛНР),0
6888,50.200012,38.120155,Валуйки,ЦФО,ЖДПП,143.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,не применимо (ЛНР),0
6889,49.088733,140.266393,Ванино,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Хабаровский,установлен,да,не применимо,0
6890,68.800279,57.984684,Варандей,СЗФО,МПП,0.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,не применимо,0
6891,50.3108,36.5807,Вергелевка,ЦФО,АПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,нет,Украина,0
6892,50.197641,37.638937,Вериговка,ЦФО,АПП,1439.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,Украина,0
6893,46.724082,48.22708,Верхний Баскунчак,ЮФО,ЖДПП,2.0,2017,Паспорта транспортных средств,Волгоградский,установлен,да,Республика Казахстан,0
6894,42.768431,44.631185,Верхний Ларс,СКФО,АПП,17300.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,да,Республика Грузия,10950
6895,49.5112,112.602049,Верхний Ульхун,ДФО,АПП,31.0,2017,Паспорта транспортных средств,Читинский,установлен,да,Монголия,0
6896,47.1616,38.242846,Весело-Вознесенка,ЮФО,АПП,3794.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо (ДНР),18250
6897,51.211204,81.11318,Веселоярск,СФО,АПП,9459.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
6898,49.429484,46.795764,Вишневка,ЮФО,АПП,190.0,2017,Паспорта транспортных средств,Волгоградский,установлен,да,Республика Казахстан,0
6899,43.105749,131.877652,Владивосток,ДФО,МПП,270.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
6900,43.396247,132.165299,Владивосток (Кневичи),ДФО,ВПП,7286.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
6901,43.201899,44.60439,Владикавказ (Беслан),СКФО,ВПП,132.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,да,не применимо,0
6902,48.791462,44.353793,Волгоград (Гумрак),ЮФО,ВПП,787.0,2017,Паспорта транспортных средств,Волгоградский,установлен,да,не применимо,0
6903,48.905176,39.918452,Волошино,ЮФО,АПП,0.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо (ЛНР),0
6904,51.81262,39.225338,Воронеж (Чертовицкое),ЦФО,ВПП,1200.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,не применимо,0
6905,54.646153,65.803555,Воскресенское,УФО,АПП,312.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
6906,42.727218,133.080673,Восточный,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
6907,60.715429,28.750744,Выборг,СЗФО,ЖДПП,679.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,3650
6908,60.711728,28.729694,Выборг,СЗФО,МПП,257.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,не применимо,0
6909,60.620042,28.563961,Высоцк,СЗФО,МПП,0.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,не применимо,0
6910,62.168784,30.635873,Вяртсиля,СЗФО,АПП,2763.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,18250
6911,62.168005,30.641338,Вяртсиля,СЗФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,0
6912,41.490063,48.064536,Гарах,СКФО,АПП,0.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,да,Азербайджанская Республика,0
6913,49.6034,39.9757,Гартмашевка,ЦФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,нет,не применимо (ЛНР),0
6914,44.593701,38.025046,Геленджик,ЮФО,ВПП,6.0,2017,Паспорта транспортных средств,Сочинский,установлен,нет,не применимо,0
6915,44.578298,38.022025,Геленджик,ЮФО,МПП,0.0,2017,Паспорта транспортных средств,Сочинский,установлен,нет,не применимо,0
6916,51.286303,34.731497,Глушково,ЦФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Брянский,установлен,да,Украина,0
6917,50.4348,35.8312,Головчино,ЦФО,АПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,нет,Украина,0
6918,50.511166,35.825004,Головчино,ЦФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,Украина,0
6919,50.972275,81.420538,Горняк,СФО,АПП,5482.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
6920,50.43093,35.591033,Грайворон,ЦФО,АПП,217.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,Украина,18250
6921,43.384606,45.699198,Грозный (Северный),СКФО,ВПП,805.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,да,не применимо,0
6922,48.061967,39.843771,Гуково,ЮФО,АПП,9290.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо (ЛНР),7300
6923,48.048718,39.939344,Гуково,ЮФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо (ЛНР),0
6924,54.343023,22.298854,Гусев,СЗФО,АПП,4589.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,Республика Польша,27375
6925,51.468998,140.774103,Де-Кастри,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Хабаровский,установлен,да,не применимо,0
6926,42.056396,48.306587,Дербент,СКФО,ЖДПП,494.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,да,Азербайджанская Республика,2920
6927,53.482007,123.888834,Джалинда,ДФО,СПП,0.0,2017,Паспорта транспортных средств,Хабаровский,установлен,нет,Китайская Народная Республика,0
6928,45.976242,34.571801,Джанкой,ЮФО,АПП,1542.0,2017,Паспорта транспортных средств,Крымский,установлен,да,не применимо (Херсонская обл.),14600
6929,45.709549,34.387751,Джанкой,ЮФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Крымский,установлен,да,не применимо (Херсонская обл.),0
6930,73.505283051196,80.5035751779097,Диксон,СФО,МПП,0.0,2017,Паспорта транспортных средств,Мурманский,установлен,нет,не применимо,0
6931,50.7621,35.5521,Долбино,ЦФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,нет,Украина,0
6932,48.293035,39.913518,Донецк (Изварино),ЮФО,АПП,21634.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо (ЛНР),7300
6933,48.34025,39.920856,Донецк (Северный),ЮФО,АПП,0.0,2017,Паспорта транспортных средств,Ростовский,установлен,нет,не применимо (ЛНР),0
6934,55.066608,21.952485,Дубки,СЗФО,АПП,0.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,Литовская Республика,54750
6935,69.397694,86.184119,Дудинка,СФО,МПП,0.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,не применимо,0
6936,45.190034,33.373883,Евпатория,ЮФО,МПП,0.0,2017,Паспорта транспортных средств,Крымский,установлен,да,не применимо,0
6937,46.724846,38.277461,Ейск,ЮФО,МПП,0.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо,0
6938,56.750046,60.80097,Екатеринбург (Кольцово),УФО,ВПП,12352.0,2017,Паспорта транспортных средств,Уральский,установлен,да,не применимо,0
6939,54.356622,21.323472,Железнодорожный,СЗФО,АПП,0.0,2017,Паспорта транспортных средств,Калининградский,установлен,нет,Республика Польша,0
6940,54.35581,21.32322,Железнодорожный,СЗФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,Республика Польша,0
6941,50.4742,105.1031,Желтура,ДФО,АПП,0.0,2017,Паспорта транспортных средств,Читинский,установлен,нет,Монголия,0
6942,55.564948,38.139819,Жуковский,ЦФО,ВПП,2869.0,2017,Паспорта транспортных средств,Центральный аппарат,установлен,да,не применимо,0
6943,49.632878,117.373814,Забайкальск,ДФО,АПП,48126.0,2017,Паспорта транспортных средств,Читинский,установлен,да,Китайская Народная Республика,58400
6944,49.638766,117.331686,Забайкальск,ДФО,ЖДПП,314.0,2017,Паспорта транспортных средств,Читинский,установлен,да,Китайская Народная Республика,0
6945,42.642333,131.081648,Зарубино,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
6946,54.789484,65.945636,Зауралье,УФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
6947,54.386677,64.805326,Звериноголовское,УФО,АПП,2079.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
6948,52.192193,34.058658,Зерново,ЦФО,АПП,0.0,2017,Паспорта транспортных средств,Брянский,установлен,нет,Украина,0
6949,59.376896,28.211033,Ивангород,СЗФО,АПП,28098.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Эстонская Республика,21900
6950,59.36793,28.233993,Ивангород,СЗФО,ЖДПП,723.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Эстонская Республика,2190
6951,59.360621,28.200402,Ивангород,СЗФО,ППП,0.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Эстонская Республика,0
6952,56.9422250121968,40.9305054999998,Иваново (Южный),ЦФО,ВПП,0.0,2017,Паспорта транспортных средств,Центральный аппарат,установлен,нет,не применимо,0
6953,55.0,55.0,Ижевск,ПФО,ВПП,0.0,2017,Паспорта транспортных средств,Волгоградский,установлен,нет,не применимо,0
6954,51.492998,53.382564,Илек,ПФО,АПП,2708.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
6955,50.751077,35.539322,Илек-Пеньковка,ЦФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,Украина,0
6956,51.1568999998271,54.9952999986708,"Илецк-1 (Жайсан, Шынгырлау)",ПФО,ЖДПП,2376.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
6957,63.304965,31.004307,Инари,СЗФО,АПП,0.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,0
6958,52.272805,104.35571,Иркутск,СФО,ВПП,4649.0,2017,Паспорта транспортных средств,Читинский,установлен,да,не применимо,0
6959,53.9109000004827,74.9037999995053,Иртышское (Валиханово),СФО,ЖДПП,1833.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
6960,54.9219999983907,71.0168999992311,Исилькуль,СФО,АПП,5516.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
6961,54.909388,71.263429,Исилькуль,СФО,ЖДПП,4815.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
6962,45.341123,36.675162,Кавказ,ЮФО,МПП,0.0,2017,Паспорта транспортных средств,Сочинский,установлен,да,утратило значение (Украина),2190
6963,55.393328,69.338667,Казанское,УФО,АПП,5246.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
6964,55.607409,49.301007,Казань,ПФО,ВПП,7092.0,2017,Паспорта транспортных средств,Волгоградский,установлен,да,не применимо,0
6965,49.743903,46.84589,Кайсацкое,ЮФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Волгоградский,установлен,да,Республика Казахстан,0
6966,54.698798,20.475572,Калининград,СЗФО,МПП,60.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,не применимо,0
6967,54.882897,20.585738,Калининград (Храброво),СЗФО,ВПП,2488.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,не применимо,0
6968,54.546743,36.366639,Калуга (Грабцево),ЦФО,ВПП,69.0,2017,Паспорта транспортных средств,Брянский,установлен,да,не применимо,0
6969,67.137782,32.41278,Кандалакша,СЗФО,МПП,0.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,не применимо,0
6970,50.197449,127.641475,Кани-Курган,ДФО,АПП,0.0,2017,Паспорта транспортных средств,Хабаровский,установлен,да,Китайская Народная Республика,0
6971,53.752359,78.053926,Карасук,СФО,ЖДПП,1582.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,3650
6972,46.545927,48.637239,Караузек,ЮФО,АПП,3621.0,2017,Паспорта транспортных средств,Волгоградский,установлен,да,Республика Казахстан,0
6973,53.052333,60.643455,"Карталы (Аксу, Бускуль)",УФО,ЖДПП,522.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
6974,54.0258076869129,61.7458551561277,Кварцитный,УФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Уральский,установлен,нет,Республика Казахстан,0
6975,55.281972,86.119288,Кемерово,СФО,ВПП,573.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,не применимо,0
6976,45.35556,36.476485,Керчь,ЮФО,МПП,241.0,2017,Паспорта транспортных средств,Крымский,установлен,да,не применимо,0
6977,50.0551,38.3698,Клименки,ЦФО,АПП,0.0,2017,Паспорта транспортных средств,Белгородский,установлен,нет,не применимо (ЛНР),0
6978,50.813564,35.415016,Колотиловка,ЦФО,АПП,323.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,Украина,0
6979,51.576089,60.615823,Комсомольский,ПФО,АПП,15.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
6980,49.6167,127.9833,Константиновка,ДФО,СПП,0.0,2017,Паспорта транспортных средств,Хабаровский,установлен,нет,Китайская Народная Республика,0
6981,46.620378,142.768422,Корсаков,ДФО,МПП,205.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
6982,43.8262,146.7486,Крабозаводский,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,нет,не применимо,0
6983,42.768502,130.470716,Краскино,ДФО,АПП,11505.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,Китайская Народная Республика,0
6984,45.033847,39.139303,Краснодар (Пашковский),ЮФО,ВПП,6208.0,2017,Паспорта транспортных средств,Сочинский,установлен,да,не применимо,17520
6985,56.180887,92.482809,Красноярск (Емельяново),СФО,ВПП,2550.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,не применимо,0
6986,51.647524,34.137715,Крупец,ЦФО,АПП,2703.0,2017,Паспорта транспортных средств,Брянский,установлен,да,Украина,7300
6987,57.895767,27.817193,Крупп,СЗФО,АПП,0.0,2017,Паспорта транспортных средств,Псковский,установлен,да,Эстонская Республика,0
6988,54.3275,21.5533,Крылово,СЗФО,АПП,0.0,2017,Паспорта транспортных средств,Калининградский,установлен,нет,Республика Польша,0
6989,55.608359,36.630973,Кубинка,ЦФО,ВПП,150.0,2017,Паспорта транспортных средств,Центральный аппарат,установлен,да,не применимо,0
6990,47.829234,39.121442,Куйбышево (Дьяково),ЮФО,АПП,0.0,2017,Паспорта транспортных средств,Ростовский,установлен,нет,не применимо (ДНР),0
6991,47.857207,38.858523,Куйбышево (Мариновка),ЮФО,АПП,10325.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо (ДНР),7300
6992,52.571772,78.935906,Кулунда,СФО,ЖДПП,4.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
6993,52.532284,78.630049,Кулунда (Шарбакты),СФО,АПП,10980.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
6994,57.832371,27.595687,Куничина Гора,СЗФО,АПП,3540.0,2017,Паспорта транспортных средств,Псковский,установлен,да,Эстонская Республика,7300
6995,55.462743,65.411209,Курган,УФО,ВПП,0.0,2017,Паспорта транспортных средств,Уральский,установлен,нет,не применимо,0
6996,51.748961,36.28221,Курск,ЦФО,ВПП,31.0,2017,Паспорта транспортных средств,Брянский,установлен,да,не применимо,0
6997,51.6761790217312,94.4050161608327,Кызыл,СФО,ВПП,0.0,2017,Паспорта транспортных средств,Новосибирский,установлен,нет,не применимо,0
6998,50.325935,106.487149,Кяхта,ДФО,АПП,5829.0,2017,Паспорта транспортных средств,Читинский,установлен,да,Монголия,18250
6999,65.587303,189.001955,Лаврентия,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,нет,не применимо,0
7000,60.090118,30.19562,Левашово,СЗФО,ВПП,0.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,нет,не применимо,0
7001,45.45465120376154,133.3778381347585,Лесозаводск,ДФО,СПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,нет,Китайская Народная Республика,0
7002,52.698093,39.524867,Липецк,ЦФО,ВПП,38.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,не применимо,0
7003,49.999964,37.951784,Логачевка,ЦФО,АПП,9.0,2017,Паспорта транспортных средств,Белгородский,установлен,да,Украина,0
7004,51.287835,81.103774,Локоть,СФО,ЖДПП,574.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
7005,51.675,34.2175,Локоть,ЦФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Брянский,установлен,нет,Украина,0
7006,52.295003,32.647313,Ломаковка,ЦФО,АПП,171.0,2017,Паспорта транспортных средств,Брянский,установлен,да,Украина,0
7007,68.477378,28.477149,Лотта,СЗФО,АПП,277.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,Финляндская Республика,1825
7008,57.132236,27.774503,Лудонка,СЗФО,АПП,219.0,2017,Паспорта транспортных средств,Псковский,установлен,да,Латвийская Республика,7300
7009,64.545064,29.994016,Люття,СЗФО,АПП,405.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,7300
7010,64.5496,30.665,Люття,СЗФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Санкт-Петербургский,установлен,да,Финляндская Республика,0
7011,59.564593,150.727889,Магадан,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
7012,59.914596,150.731891,Магадан (Сокол),ДФО,ВПП,39.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
7013,43.3198770927679,45.012048912086,Магас,СКФО,ВПП,0.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,нет,не применимо,0
7014,53.389447,58.760733,Магнитогорск,УФО,ВПП,167.0,2017,Паспорта транспортных средств,Уральский,установлен,да,не применимо,0
7015,55.2213630695047,67.2304994999999,Макушино,УФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
7016,51.595588,79.437002,Малиновое Озеро,СФО,АПП,11.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
7017,54.447689,19.898678,Мамоново,СЗФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,Республика Польша,0
7018,54.424393,20.074312,Мамоново (Гжехотки),СЗФО,АПП,3149.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,Республика Польша,54750
7019,54.439183,19.901304,Мамоново (Гроново),СЗФО,АПП,5143.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,Республика Польша,18250
7020,52.319569,61.001741,Мариинский,УФО,АПП,999.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
7021,45.550477,133.321171,Марково,ДФО,АПП,1210.0,2017,Паспорта транспортных средств,Владивостокский,установлен,нет,Китайская Народная Республика,0
7022,47.2630000002682,38.8836000002921,Марцево,ЮФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо (ДНР),0
7023,47.697363,38.683999,Матвеев Курган,ЮФО,АПП,17552.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо (ДНР),7300
7024,42.681192,130.61768,Махалино,ДФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,Китайская Народная Республика,0
7025,42.987707,47.508277,Махачкала,СКФО,МПП,0.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,да,не применимо,0
7026,42.820784,47.655825,Махачкала (Уйташ),СКФО,ВПП,590.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,да,не применимо,0
7027,51.853502,50.896097,Маштаково,ПФО,АПП,14879.0,2017,Паспорта транспортных средств,Уральский,установлен,да,Республика Казахстан,0
7028,44.217512,43.087411,Минеральные Воды,СКФО,ВПП,3150.0,2017,Паспорта транспортных средств,Ростовский,установлен,да,не применимо,7665
7029,50.807859,81.965854,Михайловка,СФО,АПП,3068.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
7030,48.759866,39.737029,Можаевка,ЮФО,АПП,0.0,2017,Паспорта транспортных средств,Ростовский,установлен,нет,не применимо (ЛНР),0
7031,51.636004,100.860313,Монды,ДФО,АПП,16.0,2017,Паспорта транспортных средств,Читинский,установлен,да,Монголия,0
7032,55.278507,20.963083,Морское,СЗФО,АПП,2708.0,2017,Паспорта транспортных средств,Калининградский,установлен,да,Литовская Республика,7300
7033,53.547806,142.516746,Москальво,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
7034,55.603563,37.282957,Москва (Внуково),ЦФО,ВПП,56905.0,2017,Паспорта транспортных средств,Центральный аппарат,установлен,да,не применимо,0
7035,55.413263,37.899571,Москва (Домодедово),ЦФО,ВПП,86370.0,2017,Паспорта транспортных средств,Центральный аппарат,установлен,да,не применимо,0
7036,55.966194,37.416206,Москва (Шереметьево),ЦФО,ВПП,153970.0,2017,Паспорта транспортных средств,Центральный аппарат,установлен,да,не применимо,0
7037,50.35,90.5,Мугур-Аксы,СФО,АПП,0.0,2017,Паспорта транспортных средств,Новосибирский,установлен,нет,Монголия,0
7038,68.785334,32.757483,Мурманск,СЗФО,ВПП,267.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,не применимо,0
7039,68.97922,33.068085,Мурманск,СЗФО,МПП,10.0,2017,Паспорта транспортных средств,Мурманский,установлен,да,не применимо,365
7040,43.50836,43.635906,Нальчик,СКФО,ВПП,293.0,2017,Паспорта транспортных средств,Северо-Кавказский,установлен,да,не применимо,0
7041,67.647187,53.002155,Нарьян-Мар,СЗФО,МПП,0.0,2017,Паспорта транспортных средств,Мурманский,установлен,нет,не применимо,0
7042,50.388174,106.100215,Наушки,ДФО,ЖДПП,992.0,2017,Паспорта транспортных средств,Читинский,установлен,да,Монголия,0
7043,42.808377,132.882515,Находка,ДФО,МПП,0.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
7044,46.676748,141.85372,Невельск,ДФО,МПП,73.0,2017,Паспорта транспортных средств,Владивостокский,установлен,да,не применимо,0
7045,50.982706,81.519878,Неверовская,СФО,ЖДПП,0.0,2017,Паспорта транспортных средств,Новосибирский,установлен,да,Республика Казахстан,0
